,predict
2726,4.575764874486338
2727,4.2984334722506174
2728,4.1083458579739505
2729,4.605352070983143
2730,4.2984334722506174
2731,3.239466978709006
2732,4.963859836763957
2733,4.703125338474261
2734,4.2984334722506174
2735,3.6255725470565285
2736,4.2984334722506174
2737,5.0
2738,4.671904410451001
2739,5.0
2740,4.414453051854932
2741,4.6514752151624705
2742,4.2984334722506174
2743,4.781791211684823
2744,3.402444933822227
2745,4.074080889372602
2746,5.0
2747,4.709344819137244
2748,5.0
2749,4.28031365722101
2750,4.2984334722506174
2751,4.8101522222506174
2752,4.538669090376455
2753,4.831390247676169
2754,4.813857576989701
2755,4.763207300215914
2756,4.629332796199009
2757,4.2984334722506174
2758,5.0
2759,4.593202808005348
2760,4.949129673113959
2761,3.7924626727035613
2762,4.2984334722506174
2763,4.2984334722506174
2764,5.0
2765,4.1291205137850095
2766,4.996614789194779
2767,1.424094539833518
2768,4.622034707522721
2769,3.4510606770577317
2770,3.8142235819490935
2771,4.828545722735708
2772,4.2984334722506174
2773,2.093913496052889
2774,3.46980967787898
2775,4.2984334722506174
2776,4.552650786828124
2777,4.177269911296991
2778,3.935380463281516
2779,5.0
2780,3.5733731898588865
2781,3.698402899971353
2782,4.965611386212985
2783,4.170637241063814
2784,4.2582479460507
2785,1.8799758573791476
2786,4.2984334722506174
2787,4.2984334722506174
2788,4.37433448606896
2789,4.889699089430917
2790,4.2984334722506174
2791,1.5552325396448041
2792,3.980663411832974
2793,4.2984334722506174
2794,4.2984334722506174
2795,4.686383209407216
2796,4.820205178011408
2797,4.287803720328413
2798,4.577819102937754
2799,3.397280928263704
2800,4.388287848718233
2801,5.0
2802,5.0
2803,3.9722455619038333
2804,4.2984334722506174
2805,4.183018319545477
2806,5.0
2807,2.0972564861652496
2808,5.0
2809,1.4699793657167253
2810,3.1244144268975402
2811,4.732400217648638
2812,4.2984334722506174
2813,4.2984334722506174
2814,4.500043727416363
2815,4.402948159166893
2816,4.664019404443154
2817,4.449341559843332
2818,4.364095151202195
2819,5.0
2820,4.2984334722506174
2821,4.083928559589209
2822,4.552084627537258
2823,4.731374675788741
2824,4.2984334722506174
2825,4.155978116035793
2826,5.0
2827,4.561595194587794
2828,4.803042070005855
2829,3.757066360140856
2830,4.277452215313025
2831,4.53525263353913
2832,2.8422347942199355
2833,4.53126185982102
2834,4.2984334722506174
2835,4.191750054107945
2836,4.62715409448873
2837,4.444450358753627
2838,4.788867375131129
2839,4.2984334722506174
2840,4.968581015022924
2841,4.44900564289529
2842,4.2984334722506174
2843,3.6456888839862245
2844,5.0
2845,4.698734798852649
2846,4.023495873502348
2847,4.375996256352117
2848,2.435456969420274
2849,4.58360973483025
2850,4.741393143190332
2851,4.8698916137364305
2852,4.2984334722506174
2853,4.127626749861407
2854,4.2984334722506174
2855,4.2984334722506174
2856,4.351021011822487
2857,4.541830394167218
2858,4.489392992556665
2859,4.578772053783438
2860,4.571906826188442
2861,3.1805522110372895
2862,4.2984334722506174
2863,5.0
2864,4.2984334722506174
2865,3.799271890532123
2866,4.62670817654423
2867,1.002439146180838
2868,4.2984334722506174
2869,4.2984334722506174
2870,4.2984334722506174
2871,4.2984334722506174
2872,4.656935124411387
2873,4.2984334722506174
2874,5.0
2875,4.2984334722506174
2876,3.9687228137165733
2877,4.612381093791013
2878,4.512890155751361
2879,3.0025963414697245
2880,5.0
2881,3.4016011801943646
2882,4.101353719552044
2883,4.483966591613586
2884,4.043178419151437
2885,4.2984334722506174
2886,4.506114479099086
2887,4.2650151425559715
2888,4.2984334722506174
2889,4.413620140853484
2890,3.9159900814342232
2891,4.1652889437451375
2892,4.584039739693591
2893,2.9237933258175772
2894,4.2984334722506174
2895,4.824787517659889
2896,4.2984334722506174
2897,3.9455055213980184
2898,4.791674274949205
2899,4.916347713302347
2900,5.0
2901,4.465438028706188
2902,4.074459955542799
2903,3.3158761239253596
2904,4.2984334722506174
2905,4.4104216794197395
2906,3.804527176656093
2907,4.2984334722506174
2908,4.792620503018957
2909,4.765091837426995
2910,5.0
2911,4.941178666288394
2912,4.0383920290107005
2913,4.492485264022209
2914,4.2984334722506174
2915,4.403881440778823
2916,4.790904187130771
2917,4.681783767524161
2918,4.092823686826387
2919,3.8066863293402724
2920,4.551003659404863
2921,4.7405303335047515
2922,4.2984334722506174
2923,4.823656850490794
2924,4.742147191739507
2925,4.2304615897235855
2926,4.2984334722506174
2927,4.474367855624114
2928,4.6362655756649644
2929,4.563522965845226
2930,4.2984334722506174
2931,5.0
2932,3.5492863201584526
2933,4.2984334722506174
2934,4.443523421007811
2935,4.690443727466106
2936,4.476945001292493
2937,4.438780490061927
2938,5.0
2939,4.2984334722506174
2940,4.472256440827946
2941,2.7374253681202765
2942,4.128582056564758
2943,5.0
2944,4.2984334722506174
2945,4.547839413918775
2946,5.0
2947,3.6465328211858226
2948,4.676978998169389
2949,4.718736277611567
2950,4.363430249171631
2951,1.1650834563683117
2952,5.0
2953,2.9938816763243064
2954,4.4883502352368945
2955,5.0
2956,4.3623138508891515
2957,4.2984334722506174
2958,2.9576893330253053
2959,4.2984334722506174
2960,3.525298164323383
2961,4.2984334722506174
2962,5.0
2963,4.760815588894039
2964,5.0
2965,4.961597184867925
2966,4.2984334722506174
2967,2.4622897502967107
2968,5.0
2969,4.2984334722506174
2970,3.3531450795519833
2971,4.2984334722506174
2972,4.040304105852816
2973,4.236799483409486
2974,4.2658619883104505
2975,4.2984334722506174
2976,4.646686647942093
2977,4.2984334722506174
2978,4.098461201952884
2979,4.2435390913027815
2980,4.112987242937165
2981,5.0
2982,4.7583043622673005
2983,1.8239572450250243
2984,4.983798458947062
2985,4.2984334722506174
2986,5.0
2987,5.0
2988,4.2984334722506174
2989,4.96804754210565
2990,4.2984334722506174
2991,4.339820453960441
2992,4.73309800933106
2993,3.2515163527429554
2994,4.2984334722506174
2995,2.5654150473802764
2996,4.2984334722506174
2997,4.602047419695674
2998,4.714055935082167
2999,4.506379382959277
3000,3.376401306710913
3001,4.340678660754032
3002,4.2984334722506174
3003,1.45225391117375
3004,4.320662588564633
3005,5.0
3006,4.2984334722506174
3007,5.0
3008,5.0
3009,4.2984334722506174
3010,5.0
3011,1.0
3012,4.730961055778246
3013,4.2984334722506174
3014,3.888526370023679
3015,4.420505953835662
3016,4.657434423348924
3017,4.624658019373016
3018,4.2984334722506174
3019,4.942456737231181
3020,4.308236024348867
3021,4.2984334722506174
3022,2.2341502102198536
3023,4.05237303629693
3024,4.473356690316271
3025,2.685142149722496
3026,4.445313442658121
3027,2.8156537338546084
3028,4.2984334722506174
3029,2.946336207995332
3030,5.0
3031,4.258554980188775
3032,4.80661522542829
3033,4.7386142854649425
3034,3.9663708896988528
3035,3.1641478860418095
3036,5.0
3037,4.2984334722506174
3038,4.3967191988153855
3039,4.403239538750936
3040,4.297337149694203
3041,5.0
3042,3.438885558861106
3043,3.428429409735081
3044,5.0
3045,3.4558052563548607
3046,4.999080079871481
3047,4.002283066973882
3048,4.5258957473640935
3049,3.9998231527538306
3050,4.2984334722506174
3051,4.469457863634724
3052,4.413390736923893
3053,4.2984334722506174
3054,3.8345586389447193
3055,3.527713366872449
3056,4.2984334722506174
3057,4.03833176092507
3058,3.740301021433573
3059,3.984422639648796
3060,4.2984334722506174
3061,4.2984334722506174
3062,5.0
3063,4.2984334722506174
3064,4.2984334722506174
3065,2.363765861790699
3066,4.501501494023503
3067,4.658227629944894
3068,4.99986999187342
3069,4.2984334722506174
3070,5.0
3071,4.755715507434209
3072,4.579662835683419
3073,4.2984334722506174
3074,4.2984334722506174
3075,4.2984334722506174
3076,4.6986739689683725
3077,4.386519134792948
3078,4.4694068198087615
3079,4.2984334722506174
3080,4.2984334722506174
3081,5.0
3082,4.2984334722506174
3083,4.2984334722506174
3084,4.2984334722506174
3085,4.238971074083515
3086,4.43034629071833
3087,2.585743768563325
3088,4.740489932474569
3089,5.0
3090,4.2984334722506174
3091,5.0
3092,3.473082965680537
3093,4.2984334722506174
3094,2.49134951691859
3095,4.2984334722506174
3096,4.484558784359024
3097,3.8362141969070236
3098,3.912762011776417
3099,4.544506726152731
3100,5.0
3101,5.0
3102,2.8302275358877838
3103,4.2984334722506174
3104,4.999714911627144
3105,4.2984334722506174
3106,5.0
3107,4.811822251184027
3108,2.2437236529935674
3109,4.299320627575179
3110,4.4442839701367145
3111,1.0013732386121594
3112,5.0
3113,3.3206300370561355
3114,4.2984334722506174
3115,3.923742644818113
3116,4.255116562322119
3117,3.7236237034521382
3118,4.2984334722506174
3119,2.354083953967703
3120,4.2984334722506174
3121,4.389566120483881
3122,4.4142889615687135
3123,4.204644651236962
3124,4.2984334722506174
3125,4.932341673743908
3126,4.3114548478475205
3127,4.2984334722506174
3128,4.451575350959423
3129,3.5526393305404214
3130,4.2984334722506174
3131,4.769857559304168
3132,4.658676876010931
3133,5.0
3134,4.2984334722506174
3135,3.785755086606031
3136,4.959678985961739
3137,4.2984334722506174
3138,5.0
3139,5.0
3140,5.0
3141,5.0
3142,5.0
3143,5.0
3144,4.2984334722506174
3145,3.8528805682945655
3146,4.67608614213757
3147,4.690470019017905
3148,3.3288984080145583
3149,4.480599638909444
3150,3.949316479982311
3151,4.3531024909356715
3152,4.617156384087235
3153,4.2984334722506174
3154,4.485659261004125
3155,4.2984334722506174
3156,3.9305194616575747
3157,4.46737284742271
3158,4.2984334722506174
3159,4.6858386410774475
3160,4.994999803921181
3161,5.0
3162,2.7538600042319645
3163,4.65489504932601
3164,4.4893560052885455
3165,4.4552105259700605
3166,4.8032135213405995
3167,4.55909696401441
3168,4.619404435211644
3169,4.582012442226692
3170,4.393342611821643
3171,4.643300465567457
3172,4.2984334722506174
3173,4.3798653919051205
3174,4.815170756364548
3175,4.446209751994728
3176,4.2984334722506174
3177,3.5969295642003303
3178,4.483719538302221
3179,1.4188328334211047
3180,4.4940520472685375
3181,4.536219720395114
3182,4.776394207524376
3183,4.000265320687463
3184,4.999439407919563
3185,5.0
3186,4.027490497144226
3187,4.712505402954733
3188,4.600248006616798
3189,4.65489504932601
3190,1.0
3191,4.60729610804628
3192,4.2984334722506174
3193,4.032063020680537
3194,4.2984334722506174
3195,2.7378865972506174
3196,4.2984334722506174
3197,4.00146647646744
3198,4.4054158253950355
3199,1.9989999502001656
3200,4.8099539160949085
3201,4.678735821545281
3202,1.5876192335514467
3203,4.836201734840031
3204,4.63313670744459
3205,3.2321927051504193
3206,4.2984334722506174
3207,4.628526684511534
3208,4.2984334722506174
3209,4.2984334722506174
3210,4.411919210553279
3211,5.0
3212,4.390976376863378
3213,3.785179344322742
3214,4.2984334722506174
3215,4.2984334722506174
3216,4.2984334722506174
3217,4.2984334722506174
3218,4.6566536005233425
3219,4.71681966139328
3220,4.1617089638585965
3221,3.762680368869552
3222,4.2984334722506174
3223,5.0
3224,2.4228673723214054
3225,5.0
3226,4.2984334722506174
3227,1.0
3228,3.175117430878324
3229,4.375701835987461
3230,3.4136858215965136
3231,4.2984334722506174
3232,4.212664034524335
3233,4.7459714801895
3234,4.929094487221236
3235,4.492404378706844
3236,4.2984334722506174
3237,4.2984334722506174
3238,4.2984334722506174
3239,4.850637697459505
3240,4.115703005501087
3241,4.306575676316751
3242,4.2984334722506174
3243,4.372505609452442
3244,4.970897478599808
3245,1.00039685129298
3246,4.395928263425059
3247,4.238847047357314
3248,4.296988176905373
3249,4.254583463757043
3250,4.969307252862545
3251,4.2984334722506174
3252,2.0996985639835795
3253,4.540499417515502
3254,4.2984334722506174
3255,5.0
3256,4.554658657655773
3257,5.0
3258,5.0
3259,3.639659868470212
3260,1.0
3261,4.859717965066142
3262,3.7429772686605647
3263,4.2984334722506174
3264,4.713462936200972
3265,5.0
3266,4.105993962809831
3267,4.2984334722506174
3268,4.493360751924199
3269,4.094038509256059
3270,4.2984334722506174
3271,4.531436049924845
3272,4.0222666976654695
3273,4.108256910928191
3274,4.539635539165902
3275,4.1230647636764965
3276,4.0952032568693575
3277,4.357338634853808
3278,4.2984334722506174
3279,4.2984334722506174
3280,4.45308853640837
3281,4.2984334722506174
3282,4.173015488091906
3283,4.2984334722506174
3284,4.2984334722506174
3285,3.8403272670061916
3286,4.387478048583135
3287,3.721469353225863
3288,4.535843975138378
3289,4.419767543692277
3290,4.956939596613407
3291,2.4804454612006883
3292,4.287718481316829
3293,4.651913458894932
3294,3.9622341220755297
3295,3.4104978246074196
3296,4.4733510359199276
3297,3.5705179439484422
3298,4.7649719981141105
3299,4.451133889406097
3300,4.2984334722506174
3301,4.449375142545347
3302,4.8708913613383285
3303,4.357362174926638
3304,4.2984334722506174
3305,5.0
3306,4.2984334722506174
3307,1.0
3308,4.2984334722506174
3309,5.0
3310,4.240217116678318
3311,2.995581113844048
3312,4.2984334722506174
3313,4.0650574056533335
3314,4.868345620491355
3315,4.4179865502506095
3316,1.0
3317,4.2715192730832
3318,4.341261491178
3319,4.211702797391261
3320,4.295300619591127
3321,4.2984334722506174
3322,3.3008174052787016
3323,2.8025934639305543
3324,4.297357262458626
3325,4.2984334722506174
3326,4.349209333154957
3327,4.2984334722506174
3328,5.0
3329,4.2984334722506174
3330,4.2984334722506174
3331,4.2984334722506174
3332,1.0
3333,4.146993372646726
3334,4.408957036527441
3335,4.2984334722506174
3336,4.616413995280406
3337,4.70627800044492
3338,4.2984334722506174
3339,4.2984334722506174
3340,4.530065332521545
3341,4.711374241100437
3342,5.0
3343,4.544004386811036
3344,4.7540272182090675
3345,1.0
3346,4.5302777537287975
3347,4.364469316219197
3348,4.2984334722506174
3349,4.2984334722506174
3350,4.2984334722506174
3351,4.391989482528855
3352,4.2984334722506174
3353,4.196312665908939
3354,4.570561045666205
3355,3.4625942538124197
3356,4.2984334722506174
3357,4.2984334722506174
3358,4.811318530713719
3359,4.873024956574406
3360,4.518416600240007
3361,4.050951319394276
3362,3.973696006342194
3363,3.8716333749486025
3364,1.0032472086262487
3365,4.214291478209015
3366,4.4915859563624805
3367,4.410882761244534
3368,3.0326900935106087
3369,4.2984334722506174
3370,3.169228502397143
3371,4.2984334722506174
3372,2.4184712674878504
3373,5.0
3374,3.229181938571431
3375,4.0783056801458635
3376,4.410224554094174
3377,1.072507875701016
3378,2.5659437894304578
3379,1.9998683457442472
3380,3.9436466706347115
3381,5.0
3382,4.386795102625937
3383,3.7237135793536518
3384,5.0
3385,4.633589367754992
3386,4.428444310106759
3387,4.385289619398225
3388,3.238440573561996
3389,4.2984334722506174
3390,4.5437410804832545
3391,5.0
3392,5.0
3393,4.354973733466797
3394,1.002180659917698
3395,4.657507648181988
3396,5.0
3397,5.0
3398,3.157611891922278
3399,4.604860134222452
3400,4.822659210269745
3401,4.454124631240699
3402,1.0
3403,4.2984334722506174
3404,2.752016431334056
3405,4.1932628947919
3406,3.2200492036563375
3407,4.2984334722506174
3408,5.0
3409,2.724571553951627
3410,4.633589367754992
3411,4.55974664853678
3412,1.4965111059467309
3413,4.2984334722506174
3414,1.0
3415,5.0
3416,4.351723177364846
3417,3.186657169612046
3418,4.505489279230926
3419,4.2984334722506174
3420,3.775681184610929
3421,3.9793503084285446
3422,4.089706519719116
3423,3.78038240419259
3424,4.2984334722506174
3425,1.9269097766436234
3426,4.389456428875187
3427,3.9703942297469927
3428,4.2984334722506174
3429,4.550103620782197
3430,4.004180436539232
3431,4.865865194320468
3432,3.656242392703965
3433,4.757526058147957
3434,1.0
3435,4.856714823034304
3436,5.0
3437,4.2984334722506174
3438,4.00041769455739
3439,4.326250761934732
3440,4.868147419116002
3441,4.303967848046846
3442,4.510782448060039
3443,4.3652563378472395
3444,4.2984334722506174
3445,4.469412329752577
3446,3.4135786607739798
3447,4.30786068609367
3448,5.0
3449,5.0
3450,4.352368706167201
3451,4.626003105996019
3452,5.0
3453,4.768935698998845
3454,4.2984334722506174
3455,4.2984334722506174
3456,4.2984334722506174
3457,4.114891177420175
3458,4.65489504932601
3459,4.719580828745956
3460,3.66417165621293
3461,5.0
3462,4.778264121751874
3463,4.484567980098918
3464,4.165637206397307
3465,4.190569273632155
3466,4.4118206820559855
3467,4.2984334722506174
3468,4.174638324747654
3469,4.268131024639228
3470,4.343425910225369
3471,4.2984334722506174
3472,5.0
3473,4.2984334722506174
3474,4.64442547475031
3475,3.2340466868891133
3476,4.489087158041898
3477,1.0074809156632245
3478,4.541406551874318
3479,4.55491077804028
3480,3.3809305594552694
3481,3.3835739154425566
3482,1.3265086730530466
3483,3.0797542909683537
3484,4.957254753192588
3485,4.609556440811116
3486,4.085970993745892
3487,4.2984334722506174
3488,4.680874532911807
3489,5.0
3490,4.8932598873116335
3491,3.850271153297336
3492,4.172713399766874
3493,4.2984334722506174
3494,3.7191637454649227
3495,2.4935557926433343
3496,5.0
3497,4.6918960631139806
3498,4.2984334722506174
3499,4.2984334722506174
3500,4.2984334722506174
3501,4.2984334722506174
3502,3.5850969348206005
3503,4.131866560915472
3504,4.2984334722506174
3505,4.2984334722506174
3506,4.37217927226087
3507,2.151918026670474
3508,3.0016899267541373
3509,4.002049799933168
3510,4.641880167307243
3511,4.1236240000035975
3512,4.712049205342965
3513,4.1159621957358965
3514,4.752311634651951
3515,4.490953987965047
3516,4.80747651134374
3517,4.556506057850849
3518,4.2984334722506174
3519,3.403322903164498
3520,5.0
3521,4.589535728341311
3522,4.719668724057423
3523,4.2984334722506174
3524,4.2984334722506174
3525,4.2984334722506174
3526,5.0
3527,4.638700380512162
3528,4.2984334722506174
3529,4.2984334722506174
3530,3.6489406981280155
3531,4.2984334722506174
3532,4.136379521543914
3533,4.523990388420641
3534,3.199222467318368
3535,4.17678700594782
3536,4.883406498569364
3537,3.4405533094269556
3538,4.846737705785655
3539,3.7052340076505392
3540,4.2984334722506174
3541,4.07912541870494
3542,4.999245418095394
3543,4.726757483053753
3544,4.036065033153855
3545,4.2984334722506174
3546,4.735240725278783
3547,4.503376279713811
3548,4.699529698041785
3549,4.3614404815926
3550,4.808325332115648
3551,4.307061553640611
3552,4.623488622765182
3553,4.2984334722506174
3554,4.965118073951239
3555,4.547726274180057
3556,5.0
3557,3.7879784763924382
3558,4.2984334722506174
3559,4.861800524668124
3560,4.71895268328294
3561,3.1774488811594175
3562,3.7186800635631645
3563,4.190843081548464
3564,4.2984334722506174
3565,4.2984334722506174
3566,4.2984334722506174
3567,5.0
3568,4.8101522222506174
3569,4.777019590782736
3570,4.461576630449784
3571,4.650761838283787
3572,4.550588665051941
3573,4.139263901156302
3574,4.509180509584313
3575,4.729238486491009
3576,4.999121856416464
3577,3.6859583928072226
3578,4.2984334722506174
3579,4.99883451048302
3580,3.631588107599034
3581,4.766995328008466
3582,3.674569310810764
3583,4.700889018601001
3584,1.2171012483264811
3585,4.7326752875855895
3586,5.0
3587,4.357639474240246
3588,4.687744083493313
3589,4.617980709558408
3590,4.2984334722506174
3591,4.4425280399603615
3592,3.6284026227248285
3593,4.401540815756171
3594,4.766284174169586
3595,4.872121313532772
3596,4.2984334722506174
3597,4.2984334722506174
3598,4.642897587127066
3599,3.7206573641948473
3600,3.414458689403321
3601,4.564698172591136
3602,4.434383723978746
3603,4.475624063119662
3604,5.0
3605,4.3970214289997305
3606,4.098809355562082
3607,4.5064151801854315
3608,4.001094464792454
3609,4.981550033680703
3610,4.560879941048014
3611,3.70415748813395
3612,4.164512944415264
3613,5.0
3614,3.0000546950334064
3615,1.0
3616,4.506743754903322
3617,4.709871565110281
3618,2.0348984743137244
3619,4.2984334722506174
3620,4.332701555799182
3621,4.8101522222506174
3622,3.6986501725135863
3623,4.2984334722506174
3624,4.997310031180304
3625,4.2418201534591695
3626,4.256822843944955
3627,4.604148886284646
3628,3.934043288428246
3629,4.600672378818797
3630,4.222856825956719
3631,4.999719901282428
3632,4.965611386212985
3633,4.530563474065521
3634,4.6073961141926745
3635,4.998414514968175
3636,4.56153379326835
3637,4.2984334722506174
3638,4.17192092549007
3639,4.2984334722506174
3640,4.00486234563309
3641,4.2984334722506174
3642,2.5814300605186618
3643,3.4827494462356383
3644,3.6660928941676265
3645,4.2984334722506174
3646,4.2984334722506174
3647,3.9831921847654055
3648,4.19266258832218
3649,4.596544257615379
3650,4.642071193152082
3651,4.744762359635233
3652,4.000336478778372
3653,3.5365322564229515
3654,4.05601981581204
3655,3.7280534073916476
3656,1.0
3657,4.175885170061921
3658,5.0
3659,4.41907751285879
3660,4.456344477635753
3661,5.0
3662,4.2984334722506174
3663,1.0011969329512076
3664,4.42670999098828
3665,4.469153902657561
3666,4.753726912990743
3667,5.0
3668,2.93717771861097
3669,4.551440862822593
3670,4.2984334722506174
3671,3.158675942439063
3672,4.391352022145817
3673,4.2984334722506174
3674,4.2984334722506174
3675,4.564963215291912
3676,4.384338252175298
3677,4.487275017854848
3678,4.2984334722506174
3679,4.7523566258814025
3680,4.2984334722506174
3681,4.005193115992348
3682,4.2984334722506174
3683,4.913189424433699
3684,4.639440805017329
3685,5.0
3686,4.998341476791802
3687,4.500671929762653
3688,4.7768956002990866
3689,4.642848333464718
3690,4.505222430971897
3691,4.041856488653114
3692,4.153418641811922
3693,4.934266358475222
3694,3.81440515878917
3695,4.459878991849838
3696,4.533308909981835
3697,5.0
3698,4.2984334722506174
3699,4.407925943228756
3700,4.424155619095798
3701,5.0
3702,4.507307084640324
3703,4.361803157734752
3704,4.551694184071153
3705,4.1062324677977395
3706,4.566317419337759
3707,4.570463903616069
3708,4.083430938214461
3709,4.50901902408831
3710,4.391765781747111
3711,5.0
3712,3.647757699508747
3713,4.2984334722506174
3714,3.696408628326766
3715,3.1542740853207016
3716,4.184645249012925
3717,4.8889343682853985
3718,4.632326720704348
3719,4.905242049281511
3720,4.2984334722506174
3721,4.03172113415139
3722,4.611967095443764
3723,4.2984334722506174
3724,4.236346214031562
3725,4.2984334722506174
3726,4.772890173336424
3727,4.121481467833207
3728,3.2016591801080883
3729,4.90305475766509
3730,4.0759333838896525
3731,4.196998366815369
3732,4.2984334722506174
3733,5.0
3734,4.611935366475571
3735,4.2984334722506174
3736,5.0
3737,4.597415246003379
3738,1.55233701616587
3739,4.4284409682583865
3740,4.506743754903322
3741,4.000247250500733
3742,4.661620319905515
3743,4.649766237446716
3744,4.740675839548027
3745,4.658353156322279
3746,5.0
3747,4.2984334722506174
3748,4.66332858120355
3749,4.3945911956991015
3750,5.0
3751,2.0876253543139933
3752,4.586912483446718
3753,4.8101522222506174
3754,4.642817264864537
3755,5.0
3756,2.420025017377028
3757,4.2984334722506174
3758,4.61148884608157
3759,4.2984334722506174
3760,4.999277739139037
3761,4.830764912916347
3762,4.2984334722506174
3763,4.2984334722506174
3764,4.2984334722506174
3765,4.2984334722506174
3766,4.948418107528422
3767,3.4169511354673245
3768,4.2984334722506174
3769,4.998913192160563
3770,5.0
3771,4.1257218820461246
3772,4.43980766322153
3773,4.2984334722506174
3774,5.0
3775,1.3898508440638477
3776,4.05355944113791
3777,3.6339366376592666
3778,4.539569747280822
3779,4.4281436762916915
3780,4.31425624550005
3781,4.2984334722506174
3782,4.862244107813297
3783,3.8349726224111045
3784,4.1034259610048345
3785,4.630578695961546
3786,4.713423316595087
3787,4.2984334722506174
3788,4.708725334079022
3789,4.668990642157442
3790,3.5982264970162054
3791,4.2984334722506174
3792,4.599146020138657
3793,4.536575044966455
3794,4.2984334722506174
3795,4.577285107896178
3796,4.458204094231076
3797,4.919800865818338
3798,4.311656269823263
3799,4.204999699603273
3800,4.2984334722506174
3801,4.4490038389098086
3802,4.296081798549056
3803,4.2984334722506174
3804,4.844662987389407
3805,4.2984334722506174
3806,4.243743203683865
3807,4.120375350819217
3808,4.727246596953063
3809,3.9163164062287152
3810,4.2984334722506174
3811,4.638350304222883
3812,4.189373864405531
3813,4.286839178303017
3814,3.9998493638140533
3815,5.0
3816,3.749680785138535
3817,4.2984334722506174
3818,5.0
3819,5.0
3820,4.392155326100547
3821,4.2984334722506174
3822,4.2984334722506174
3823,5.0
3824,3.8977792940486116
3825,3.473722801512092
3826,4.2984334722506174
3827,4.116146811259201
3828,4.753203898227454
3829,4.998523617350167
3830,4.733964031064237
3831,4.470357362922406
3832,4.78632414956436
3833,4.659314205643314
3834,4.2984334722506174
3835,4.2539704912206915
3836,4.000898684742361
3837,3.7360558577313743
3838,4.549188537464064
3839,2.891002806890632
3840,2.84949694551337
3841,4.642448069414922
3842,4.552856667789467
3843,3.984595664616652
3844,4.2984334722506174
3845,5.0
3846,4.817527669849295
3847,4.2984334722506174
3848,4.6817195089124395
3849,4.2984334722506174
3850,4.9989595957178246
3851,3.3321747183628787
3852,3.333659472833241
3853,4.768233207951792
3854,5.0
3855,4.926768716771139
3856,4.513209919149801
3857,4.2984334722506174
3858,3.3094707413400166
3859,5.0
3860,4.152773288527495
3861,1.5648301378429048
3862,4.2984334722506174
3863,4.340650626529048
3864,4.8767386583923065
3865,4.2984334722506174
3866,2.220613207179899
3867,4.787672562085085
3868,4.2984334722506174
3869,4.2984334722506174
3870,3.936505390658839
3871,4.21652933212289
3872,4.016927308824779
3873,4.2984334722506174
3874,3.0017365728766454
3875,3.8668310819362355
3876,3.080249123884444
3877,4.608528696412265
3878,4.495701371595385
3879,4.4971790374989755
3880,4.2984334722506174
3881,4.045639559616892
3882,5.0
3883,5.0
3884,4.3966817664321205
3885,5.0
3886,2.5511745468197313
3887,3.8019551179732733
3888,4.486566406967019
3889,4.017892476376412
3890,4.370755562330821
3891,4.121469870288563
3892,1.6255490204450012
3893,4.426682586150584
3894,3.443885920870651
3895,4.581880035245129
3896,4.2984334722506174
3897,4.848934843400035
3898,4.547270205319942
3899,5.0
3900,4.2984334722506174
3901,4.2984334722506174
3902,4.369178006289946
3903,4.773802343363144
3904,4.526095205687007
3905,3.000627686117805
3906,4.909589328010427
3907,4.292152774506804
3908,3.9979105223663596
3909,4.681220227977161
3910,4.476140255953752
3911,1.8014018985095772
3912,4.627572497735601
3913,4.740229556841002
3914,3.745127108229801
3915,4.620603036345604
3916,4.512828172505125
3917,4.477156954398189
3918,3.882659058890689
3919,3.4173699335981174
3920,5.0
3921,5.0
3922,4.590382124995866
3923,4.99022203356981
3924,4.224485183041827
3925,4.093721914941832
3926,5.0
3927,4.2984334722506174
3928,4.411031349968189
3929,3.7457570214535494
3930,3.000250020283453
3931,4.351977888738958
3932,4.2984334722506174
3933,4.863095104219268
3934,4.722542766610851
3935,2.2907262858879895
3936,3.8263587693313545
3937,4.965611386212985
3938,4.428996570238938
3939,4.402851300354662
3940,3.669846067064338
3941,3.039228658060857
3942,4.2984334722506174
3943,1.0
3944,1.7923181724516213
3945,3.2365981768778345
3946,4.50795595617669
3947,4.8379802850260445
3948,4.515311117375257
3949,2.8337032819979995
3950,2.413739121104645
3951,4.937908516423826
3952,4.011646990658649
3953,3.7004016823679757
3954,4.2984334722506174
3955,4.865922760158631
3956,3.6635840613642414
3957,4.206203658691302
3958,4.001639001313865
3959,4.845924647823251
3960,4.2984334722506174
3961,4.707938133218608
3962,4.2984334722506174
3963,1.9883525348751339
3964,4.542360146411814
3965,3.107023315401661
3966,3.0444204876456
3967,4.403910831090038
3968,4.425334040931164
3969,4.2984334722506174
3970,3.7357304078210323
3971,4.2984334722506174
3972,5.0
3973,4.343353445681401
3974,5.0
3975,1.9087446456810353
3976,3.7580231946178073
3977,4.474212969420591
3978,4.19137338042334
3979,4.162509377423512
3980,4.76741600813572
3981,5.0
3982,1.6719940482327185
3983,4.391957674118404
3984,4.2984334722506174
3985,1.4329216900982926
3986,3.805443522065501
3987,5.0
3988,5.0
3989,4.2984334722506174
3990,4.548836564344283
3991,5.0
3992,1.2629681645469097
3993,4.2880291164927575
3994,4.7957809227641
3995,4.2984334722506174
3996,4.555961981421433
3997,4.969382845202112
3998,2.5354893418372715
3999,4.5579892950944965
4000,4.2984334722506174
4001,4.786134792283564
4002,4.802485008355167
4003,3.566752593170494
